mlb_id,last_name,first_name,positions,pa,ab,obp,slg,sb,cs,r,rbi,ops
520471,galvis,freddy,2B,46.068536176725843,58.104084832728574,0.28787760266560924,0.34465983939227346,3.7633953293444531,-0.35680473624444287,7.453405239436254,5.105567751062825,0.62466268380408985
430910,pena,brayan,C,45.815864400804855,56.98163319648711,0.28142559541070783,0.35577661195453653,1.4448768543768213,0.53545507924320312,3.4100491522061951,4.3639906659032679,0.63455253382585364
502582,schafer,logan,OF,45.808356593586083,53.796554262334297,0.30018526690003317,0.3821486050407184,4.5318375687806309,0.10802740614616679,10.562049060288359,7.1304118876676092,0.67729640582917072
453531,johnson,rob,C,45.727647600140898,55.702409214865099,0.28411782299798172,0.33055304053786577,1.7481782795116518,0.80531410169741213,4.2981181371690802,5.6166336639857111,0.60650114406578259
408242,nieves,wil,C,45.384676230915616,56.487659382185072,0.25525177990640396,0.30002304698270932,1.4988233174323271,0.53545507924320312,1.3964979496098362,2.2982653902415642,0.55892623574007527
489365,thole,josh,C,44.70919175331052,48.790184129896176,0.31623659021321598,0.34504952008795814,1.283037465210304,0.36430663795594698,5.9097002807462733,2.3630045420117582,0.65740956766485925
461865,romine,andrew,SS,44.034515795224294,51.173666365202507,0.26786303395090671,0.28624704347298729,6.6213784348671423,-0.13704311348602793,8.9200629230554469,2.7754298097442671,0.55844677869561332
572253,wheeler,ryan,3B,43.206547726603276,50.752358746851399,0.30981921483586516,0.4112621375406898,1.8896403154799648,0.24177137813984956,11.913759893468988,9.7913783232154046,0.72191509653738306
117276,kotsay,mark,OF,42.533313803499368,52.496924881759654,0.30632662886629503,0.34041994235951406,1.4448768543768213,0.59720462123768669,0.75913502333452421,2.1233351056196756,0.63778116314315059
573027,mcguiness,christopher,1B,42.466889632712977,45.719930915921807,0.2956742751855268,0.34985343397783025,1.4988233174323271,0.32734559878347769,7.1543862293366871,3.8987255860368339,0.64036230111979431
407862,johnson,reed,OF,42.447492028173457,54.732008450875966,0.28025359923512139,0.35471217187991499,1.6402853534006403,0.30352092013433307,5.1727505956266135,5.2344035188568334,0.63796669157681218
489413,wells,casper,OF,40.422605426265207,44.890607906148716,0.28765522050291659,0.37189091181760769,2.7120290179716489,0.16784929979491092,9.929086715019789,3.9886505753475454,0.65957029807326739
542455,arcia,oswaldo,OF,40.197489112896847,48.553177643825251,0.29297386210707449,0.40519591451064002,1.9975332415909763,-0.29698284259569863,11.220502189547446,9.0264202564783815,0.697816574363612
408210,figgins,chone,OF,39.83133678632305,47.147000377503844,0.31233308714913333,0.30341404775380576,4.6121675451543318,-0.62325189212827725,9.4156826346002589,2.3924977954282731,0.61017081648312987
458252,falu,irving,2B,39.442560621831674,46.453444451290324,0.28325010562211361,0.32636749659665237,6.4127781791842269,0.46101260684649881,9.5906326042404757,1.4012285385131911,0.6126774208609489
446386,guyer,brandon,OF,39.260758007446782,47.407386283436182,0.28665495901831622,0.38177378322056693,5.5903894766925433,0.97497832476003277,9.6677756796368435,3.7570500938515359,0.66928440194304195
543281,harrison,josh,2B/SS,38.8078598832398,48.674164314037228,0.28666092875561777,0.35195845269460263,4.727246067804451,-0.039296356491944739,11.50439105306334,4.3276762036337164,0.6362906400927949
450204,francisco,ben,OF,37.376803862901468,44.504097909177503,0.29064988000596886,0.36734206277277287,2.3547811297813128,0.56024358206521729,3.6456011142286968,2.6288002006993789,0.6568864997276207
